,file,sentences_sample,sentiment_label,sentiment_score
100,TA_05.06.2021_Art_1.txt,"Juni

 Trinkwasserinitiative
Direktzahlungen sollen nur noch Landwirte bekommen, die nicht regelmssig oder vorbeugend Antibiotika einsetzen, pestizidfrei produzieren und ihre Tiere mit Futter ernhren knnen, das sie auf ihrem Hof produzieren. Ja: Bundesrat, SP, Grne, GLP Mitte, FDP, EVP, Travailsuisse, Gewerbeverband
Nein: EDU, Verein der Verfassungsfreunde, Aktionsbndnis Urkantone fr eine vernnftige Corona-Politik 
Stimmfreigabe: SVP
 CO2-Gesetz
Die Schweiz hat sich zum Ziel gesetzt, bis 2030 den CO2-Aussto",NEGATIVE,0.9839081168174744
101,NZZ_03.06.2021_Art_1.txt,"Darum sollte man in erster Linie darauf achten, dass diese Kosten nicht aus dem Ruder laufen. Kommt hinzu, dass der Kanton bei den Prmienverbilligungen erst vor kurzem aktiv geworden ist. Von den hheren Zulagen wrden alle Familien profitieren  auch jene, die gar nicht auf die Hilfsgelder angewiesen sind. Im Fokus stehen die Initiativen Mehr Geld fr Familien und Raus aus der Prmienfalle.Beide Volksbegehren verfolgen auf den ersten Blick ein hehres Ziel: die Untersttzung von Benachteiligten. Die finanzpolitis",NEGATIVE,0.9895690083503723
102,TA_24.05.2021.txt,"Fr die Klimaschtzer luft es harziger als erwartet. So leicht es damals war, den Klimawandel als reale Bedrohung fr die Schweizer Bevlkerung darzustellen, so schwierig ist das in diesen khlen Wochen. Den besten Beweis dafr liefern die Klimaschtzer selber: Sie mssen ins Ausland ausweichen. Nur: Das Wetter beeinflusst die Stimmbrger tatschlich, wie Forscher herausgefunden haben. Tages-Anzeiger, 24.05.2021
Analyse zum Klimagesetz: Petrus hilft der SVP
Das aktuelle Wetter spielt den Gegnern des CO?-Gesetzes in d",NEGATIVE,0.9934524297714233
103,NZZ_22.05.2021_Art_3.txt,"Die NZZ empfiehlt ein Ja zu dem Gesetz. Parteien: 
Ja FDP, SP, Grne, GLP, Mitte, EVP 
Nein 
Stimmfreigabe SVP 
CO2-Gesetz
Mit der Totalrevision des CO2-Gesetzes wird die Klimapolitik nach 2020 festgelegt. Die NZZ empfiehlt ein Ja zum Covid-19-Gesetz. Parteien: 
Ja FDP, SP, Grne, GLP, Mitte, EVP 
Nein SVP 
Anti-Terror-Gesetz
Die Bestimmungen des Bundesgesetzes ber polizeiliche Massnahmen zur Bekmpfung des Terrorismus erlauben es der Polizei, einzugreifen, auch wenn sie kein Strafverfahren einleiten kann. Par",NEGATIVE,0.9949270486831665
104,NZZ_26.05.2021_Art_1.txt,"Wir versuchen seit 20 Jahren, unsere Emissionen zu reduzieren, deshalb sind das alles fr uns auch keine grossen Kostenfaktoren mehr. Tschanen: Die Einnahmen aus der Flugticketabgabe gehen aber nur zur Hlfte an die Bevlkerung zurck, der Rest versickert in diesem Klimafonds. Wird in ein Gebude investiert, fliesst das in die Wohnkosten ein. Hunziker: Wenn das alle so machen wrden wie Herr Tschanen mit seiner Holzschnitzelanlage, dann wre es wunderbar. pro Liter kommt, sparen wir mit jedem Hybridauto pro Jahr 1",NEGATIVE,0.993767499923706
105,NZZ_17.05.2021_Art_2.txt,Fr. Seite 1). Am Anfang drfte mangels Projekten nur ein kleiner Teil der Klimafonds-Gelder aus der Flugbillettabgabe an die Luftfahrt gehen. Zu den helvetischen Aushngeschildern gehrt etwa die aus der ETH Zrich hervorgegangene Firma Synhelion. pro Liter.,NEGATIVE,0.9503912925720215
106,NZZ_17.05.2021_Art_5.txt,"Bei Vertretern politischer Parteien ist es unertrglich. Wer Menschen aus politischem Kalkl mit Parasiten, Bonzen oder Filzlusen gleichsetzt, regelt keine Konflikte. Vielen fiel auf, wie unbeholfen der Text versuchte, geschlechtergerechte Sprache nachzuahmen: Wer mit Sternchen gendert, kann sich das Binnen-I sparen. Fr einen V fr alle statt fr superreiche Parasiten. Das ist gefhrlich genug.",NEGATIVE,0.9903908967971802
107,NZZ_29.04.2021.txt,"Zuvor hatte bereits der SBV-Vorstand ein Ja empfohlen. Bei einer Annahme des Gesetzes msste die Landwirtschaft ihren CO2-Ausstoss bis 2030 gegenber 1990 um 20 Prozent reduzieren. Die Landwirtschaft sei gewillt, ihren Beitrag zu leisten, teilte der SBV am Mittwoch mit. Mit dem Gesetz knne die Landwirtschaft etwa mit der Produktion erneuerbarer Energie Teil der Lsung sein. Jetzt ist der Entscheid gefallen: Das Parlament des Schweizerischen Bauernverbands (SBV), die Landwirtschaftskammer, hat die Ja-Parole bes",NEGATIVE,0.9795717597007751
108,NZZ_26.04.2021_Art_2.txt,"So liegt die Zahl der durchschnittlichen Flugreisen pro Person und Jahr in den urbanen Zentren um 30 Prozent hher als auf dem Land, wo die Bewohner im Schnitt bloss etwa alle zwei Jahre mit dem Flugzeug verreisen. Und: Das Gesetz sei ungerecht, weil vor allem die Landbevlkerung geschrpft werde. Auf das Auto angewiesen
Denn anders als die Stadtbewohner, die Einkaufsmglichkeiten in Gehdistanz htten und sich auch sonst problemlos mit den ffentlichen Verkehrsmitteln auf dem Stadtgebiet bewegen knnten, stehe in ",NEGATIVE,0.9839230179786682
109,NZZ_28.05.2021_Art_2.txt,"Es ist an einem Februartag im Jahre 2019 in Engelberg, als die FDP-Fraktion diesen wegweisenden Entschluss fasst  und damit ihrem Bundesrat Ignazio Cassis den Rcken strkt. Er meint damit die innenpolitische Debatte insgesamt, sowohl im Parlament als auch im Volk. Das Abkommen wird zerredet, bis es der Bundesrat am vergangenen Mittwoch endgltig beerdigt. Angesichts der mittelmssigen Performance in wichtigen Politikbereichen ist es offen, ob der Freisinn noch rechtzeitig vor dem Herbst 2023 das Steuer herumre",NEGATIVE,0.9882959723472595
110,TA_30.04.2021_Art_1.txt,"Es passieren Fehler. Oder knnen Sie sich vorstellen, dass Bundesrat und Parlament ein Gesetz machen, das andere trifft als terroristische Gefhrder? Auch in diesen Bereichen kann die Polizei zur Verhinderung einer Straftat Massnahmen anordnen, bevor etwas passiert. Und das sind Leute, bei denen es aktuelle und konkrete Anhaltspunkte gibt, dass sie eine terroristische Aktivitt ausben werden. Die Schweiz ist ein Rechtsstaat.",NEGATIVE,0.9957770109176636
111,NZZ_07.05.2021_Art_1.txt,"Diese haben seit 1864 um 20 bis 30 Prozent zugenommen. Damals sank der Pegelstand von Flssen und Seen auf Tiefstwerte. So ist die Zahl der Frosttage seit 1961 um 60 Prozent zurckgegangen. Die Lage war so kritisch, dass sich einige Bauern gezwungen sahen, mit dem Helikopter Wasser fr ihre Khe auf die Alpen zu fliegen. Die Land- und die Energiewirtschaft mssten sich deshalb rechtzeitig auf ein neues Wasserregime einstellen.",NEGATIVE,0.9915603995323181
0,TDG_09.06.2021_Art_1.txt,"Tribune de Genve, 09.06.2021
Le principe du pollueur-payeur
Lettre du jour
Genve, 3 juin Nous sommes aujourdhui  un tournant en matire climatique, au vu des projections de la hausse des tempratures pour la fin du sicle, linaction nest tout simplement pas acceptable. Par ailleurs, elles prennent peu lavion et puisquelles partagent leur surface habitable, elles consomment proportionnellement moins dnergie que dautres personnes. Ce principe de solidarit entre les gnrations est prsent dans la loi, notamment  tr",NEGATIVE,0.9636020660400391
1,LT_26.04.2021.txt,"Dj un cas de corruption  Vige
Les deux responsables de lentreprise sont prvenus dincitation  falsification de documents dans lexercice de fonctions publiques, de corruption, descroquerie par mtier en matire de contributions et de prestations et dobtentions frauduleuses dune constatation fausse. Le MPC renvoie lancien employ de lOfrou ainsi que les deux membres du conseil dadministration de la socit dimportation devant le Tribunal pnal fdral. La Confdration a perdu 9millions dans cette affaire 
Bernard Wuthr",NEGATIVE,0.9909123182296753
2,TDG_07.06.2021_Art_2.txt,"Lavenir de lenseignement, cest la Toile comme dj actuellement; les leons en classe seront lexception. La loi sur le CO2 est un pas vers un avenir sans ptrole, gaz naturel et charbon. Jai les pattes arrire tournes vers lextrieur, je narrive pas  marcher droit, je fais lentement des cercles, gnant pour courir aprs mon repas. Les tarifs dexploitation sont loin de la ralit et surtout bien trop optimistes. Voter non serait la fin de lhumanit.",NEGATIVE,0.9595128297805786
3,TDG_05.06.2021.txt,"Lapport de ce dispositif pour lenvironnement ne serait pas ngligeable non plus. Dans les classes suprieures, 30 francs de plus devront tre pays pour chaque catgorie de vol. Nos simulations suggrent que le barme de taxes prvues rduirait le nombre de passagers de 13  21%. Philippe Rodrik 
Le barme des taxes prvues rduirait le nombre de passagers de 13  21%. Dans ce pays, laviation est le seul secteur dont les missions de CO2 ont continu de crotre au cours des dix dernires annes.",NEGATIVE,0.9663112759590149
4,TDG_19.05.2021.txt,"Avec 4% dindcis, le suspense reste donc entier  un peu plus de trois semaines du vote. Cet aspect difficilement saisissable est partag du ct des Jeunes Verts. Nicolas Jutzet Vice-prsident des Jeunes Libraux-Radicaux suisses Un effet accentu par la pandmie et le manque de perspectives quelle provoque. Il assure quil glissera un oui dans lurne.",NEGATIVE,0.9549098610877991
5,LT_07.06.2021_Art_1.txt,"Ainsi, la ncessaire transition cologique devient possible. Cela nous parat donc acceptable. Le locataire doit convaincre son propritaire ou sa rgie immobilire. Le TCS fte cette anne ses 125 ans. Le prsident du club, Peter Goetschi, juge la transition cologique de la mobilit ncessaire et dfend le libre choix du moyen de transport 
BERNARD WUTHRICH , BERNE @BdWuthrich 
Malgr la hausse annonce du prix de lessence de 10  12 centimes par litre au maximum, le prsident du TCS, Peter Goetschi, juge la nouvelle loi ",NEGATIVE,0.9887571930885315
6,TDG_27.04.2021_Art_2.txt,"Le plafonnement maximal est dsormais de 12 centimes le litre. Dautres sources sy verseront encore, comme la moiti des sanctions payes par les importateurs dont les vhicules dpassent les limites fixes par Berne en termes dmissions de CO2. En moyenne, les distances parcourues dans les zones rurales sont plus longues que dans les agglomrations, selon les chiffres 2015 de lOffice fdral de la statistique (OFS) sur la mobilit. Aujourdhui, pour rester concurrentiels, ils ne prlvent que 1,5 centime par litre, alors",NEGATIVE,0.9738042950630188
7,TDG_18.05.2021_Art_1.txt,"Lannonce prtend que la loi sur le CO2 sera un pillage des bourses des locataires alors que celui-ci a lieu en ce moment, avant mme lentre en vigueur de la loi, avec un niveau des loyers qui augmente chaque anne, et cela par la volont des bailleurs daugmenter leurs rendements, snerve le conseiller aux tats genevois. Lorganisation estime que les bnfices des rnovations et les remboursements de la taxe sur le CO2 ne seront pas suffisants pour viter une hausse des loyers. Tribune de Genve, 18.05.2021
Berne conte",NEGATIVE,0.9749319553375244
8,LT_11.06.2021.txt,"Globalement, depuis la publication de linterview mentionne en tte de cet article, les batteries ont connu trois changements majeurs. Pour parvenir  lobjectif de la neutralit carbone en 2050, il faudra dvelopper la production dnergies renouvelables de toute manire, pointe Anthony Patt. En tenant compte de la dure moyenne de circulation dune voiture, lensemble des flottes pourraient tre lectriques en 2040. Elle devrait atteindre 100% dans la plupart des pays europens dici  2030. Techniquement, il est possible",NEGATIVE,0.928260326385498
9,LT_13.04.2021_Art_1.txt,"Dans le secteur des transports, les missions se sont chiffres  environ 15 millions de tonnes dquivalents CO2 en 2019, comme lanne prcdente, soit 1% de plus que le niveau atteint en 1990. Elles reprsentent une diminution totale de 34% par rapport  1990. Elle en est encore trs loin cette anne 
ATS
En 2019, la Suisse a mis 46,2 millions de tonnes dquivalents CO2. Pour diminuer significativement les missions, il est indispensable de renforcer les mesures, comme le prvoit la loi sur le CO2, selon lOFEV. Le Temps",NEGATIVE,0.9694697260856628
10,LT_18.05.2021_Art_2.txt,"Lune ou lautre de ces deux initiatives, si elle tait accepte par la double majorit des citoyens et des cantons, obligerait 84% des agriculteurs suisses  quasiment se conformer au cahier des charges bio en huit  dix ans, ce qui parat extrmement court en regard des dlais de la loi sur le CO2. Nous le faisons dj, affirme sobrement Bio Suisse, la fdration nationale de lagriculture biologique. Parfaitement louable
Les objectifs de la loi sur le CO2 ainsi que de ces deux initiatives phytosanitaires sont parfaitem",NEGATIVE,0.9679834842681885
11,LT_16.04.2021_Art_2.txt,"La Grve du climat soulve cette question. La Confdration exige un test ngatif  lentre en Suisse par avion. Ces revendications ont t remises au prsident de la Confdration, Guy Parmelin, jeudi  laroport de Zurich. Je rappelle quon nachte pas une machine  2 millions de francs sur catalogue. Deuximement, les passagers vaccins, guris ou bnficiant dun test covid ngatif doivent tre libres dentrer en Suisse, de sy dplacer ou den sortir sans entrave autre quun test antignique.",NEGATIVE,0.9791606068611145
12,LT_01.06.2021.txt,"Oui, cela passe par des routes de vol plus efficaces ou des mthodes datterrissage et de dcollage moins gourmandes. Nous essayons daider les compagnies dans ce sens avec un programme dincitations. Imaginons que lon ait des avions lectriques qui disposent de 45minutes entre leur arrive et leur dpart. Andr Schneider, directeur gnral de Genve Aroport, estime que le secteur a les cartes en main pour atteindre cet objectif 
Etienne Meyer- 
Quelques jours avant la votation sur la rvision de la loi CO2 le 13juin, q",NEGATIVE,0.9806870818138123
13,LT_27.04.2021_Art_1.txt,"Mais atteignent-elles leurs objectifs? Eviter les gnralisations
Lide de capture rglementaire reste trs actuelle, selon un dossier ralis par lUniversit de Chicago sur son blog Promarket: Facebook demande  tre davantage rgul, les prisons prives plaident en faveur de plus longues incarcrations et Hewlett-Packard exige des contrles environnementaux plus stricts, indiquent les conomistes Luigi Zingales et Filippo Lancieri. Le verdict conomique est au moins aussi intressant. La thorie de la capture rglementaire d",NEGATIVE,0.9822867512702942
14,LT_09.04.2021.txt,"La loi sur le CO2, adopte en septembre par le parlement, doit permettre  la Suisse de rduire dici  2030 ses missions de CO2 de 50% par rapport  1990 et de limiter le rchauffement climatique  1,5 degr. ATS Elle a t attaque en rfrendum par un comit issu de lconomie. Pour nous, le changement climatique est une menace existentielle, a dit Elonore-Constance Billet, 16 ans, membre des Jeunes Vertes. Plusieurs adolescents engags politiquement sont venus  Berne devant la presse pour souligner limportance de cette l",NEGATIVE,0.9855191707611084
15,LT_03.05.2021_Art_1.txt,"Les chiffres de ladministration induisent en erreur, en particulier la surface habitable prise en compte. Enfin, la rvision inclut une taxe sur les billets davion. Le Temps, 03.05.2021
CO2, le poids du porte-monnaie
La rvision de la loi sur le CO2 rcompensera celles et ceux qui utiliseront moins les ressources nergtiques nocives et changeront de chauffage ou de voiture. Le plafond sera relev  10 centimes ds 2022, puis  12 ds 2025. La loi en vigueur fixe un montant maximal de 5 centimes par litre.",NEGATIVE,0.9799323678016663
16,LT_10.05.2021_Art_1.txt,"Limplication des intermdiaires financiers est certes ncessaire  lallocation des actifs de manire durable. Lacceptation par le peuple suisse de la loi sur le CO2 le 13 juin prochain serait un signal fort de notre canton et de notre pays en faveur de cette juste cause! Les investisseurs sont appels  simpliquer activement dans cette dmarche concerte. Genve se trouve au centre du dispositif mis en place pour atteindre ce but. Par exemple, afin de renforcer lattractivit de Genve et de la Suisse comme place dmiss",NEGATIVE,0.9881870150566101
17,TDG_21.04.2021_Art_2.txt,"Tribune de Genve, 21.04.2021
Opinions 
Non  une loi coteuse, inefficace et antisociale
Patrick Eperon Comit conomique Non  la loi sur le CO2 
 lire ou entendre Madame la conseillre fdrale Sommaruga ou une bonne partie des partisans de la nouvelle loi sur le CO2, qui sera soumise au vote du peuple le 13 juin prochain, le citoyen peut avoir limpression que cette loi ne ferait que des gagnants, ce qui est videmment impossible: il nexiste pas de taxe magique qui permettrait en dfinitive  chacune et chacun de to",NEGATIVE,0.975615918636322
18,LT_24.04.2021_Art_2.txt,"Grce  elle, la culture, le sport et les mdias ont reu une aide ncessaire pendant la crise. Les Vert'libraux ont en revanche balay la loi sur le terrorisme sur le score de 148 voix  11. Le tournant cologique est possible, car les technologies et le savoir-faire pour y arriver sont disponibles. Ils estiment qu'elle attaque les valeurs librales et l'Etat de droit en incluant des formulations vagues qui ouvrent la porte aux erreurs et dcisions arbitraires. Les Vert'libraux ont aussi approuv clairement la loi Co",NEGATIVE,0.8841506242752075
19,TDG_21.05.2021_Art_1.txt,"Les milieux libraux nont pas toujours t les plus actifs ou les plus bavards en matire dcologie, en particulier sur le rchauffement climatique. Pour le laboratoire  ides libral, la Suisse doit tre non seulement exemplaire dans lefficacit des mesures mais galement plus ambitieuse  lchelon international. * www.avenir-suisse.ch/fr 
Les libraux rendraient service  eux-mmes et au monde sils traitaient le changement climatique avec le mme srieux que le fait la gauche. Une btise politique (Avenir Suisse utilise un ",NEGATIVE,0.953720211982727
20,LT_31.05.2021_Art_1.txt,"Plus que surmontable, dit-elle. On sest simplement donn bonne conscience en ralentissant le rythme en montagne. Il ny a pas de place pour deux voies de circulation. Malgr lacceptation de ces deux textes, la Suisse btonne toujours  la mme vitesse. Pour se forger une opinion sur la loi soumise  votation, Delphine a calcul le surcot que lacceptation du texte engendrerait pour elle.",NEGATIVE,0.966475248336792
21,LT_03.06.2021.txt,"Absolument. OPINION. Selon lOffice fdral de la statistique, un mnage suisse disposant dun revenu infrieur  13?622francs dpense en moyenne 1% de ce dernier pour lnergie de son logement, alors que cette dernire reprsente plus dun sixime des missions de gaz  effet de serre en Suisse. Il est toutefois important de considrer limpact de la taxe sur les individus. Mais il existe aussi des cots cachs.",NEGATIVE,0.9803779721260071
22,TDG_30.04.2021.txt,"Le socialiste est engag dans le comit aux cts de la conseillre nationale Jacqueline de Quattro (PLR/VD), dont le parti recommande de glisser un oui dans lurne. La grande majorit des opposants estiment surtout que le problme du rchauffement climatique ne se rsoudra pas avec des impts et des taxes, mais avec linnovation. Ces nouvelles taxes et interdictions nuisent  lconomie, estiment une partie des opposants. Un autre dcalage sobserve du ct des sympathisants du PLR, qui rejettent  59% la nouvelle norme. Plus",NEGATIVE,0.9821128845214844
23,LT_16.05.2021.txt,"Dans notre systme dmocratique, un rfrendum est toujours lgitime. Cela dpendra de nombreux facteurs, comme lvolution technologique, le degr dlectrification de la mobilit et le remplacement des chauffages. Les garagistes vont se concentrer sur dautres modles de propulsion, lectrique ou hybride. Connaissez-vous beaucoup de familles qui ont une villa de 250 mtres carrs consommant beaucoup de mazout et faisant trois ou quatre vols lointains chaque anne? Les opposants ont pris des exemples extrmes.",NEGATIVE,0.9136863350868225
24,LT_12.04.2021.txt,"Il dresse un tableau complet des missions de gaz  effet de serre de la Suisse, qui sont rgies par le Protocole de Kyoto. Les missions de gaz  effet de serre synthtiques, tels que les fluides frigorignes, ont lgrement diminu par rapport  2018, pour atteindre environ 1,6million de tonnes en 2019. Ces missions stagnent depuis plusieurs annes et si cette tendance se poursuit, lobjectif de rduction de 20% jusquen 2020 sera manqu. Pour diminuer significativement les missions, il est indispensable de renforcer les",NEGATIVE,0.96677565574646
25,LT_19.05.2021.txt,"Les lecteurs de l'UDC et du PLR restent clairement opposs  ces textes en faveur de l'environnement. Comme prvu, le soutien est le plus fort chez les Verts, de mme que chez les citadins, qui sont 62%  l'approuver. Le clivage est aussi clair entre villes et campagnes, les citadins tant en faveur de la loi et les ruraux y tant opposs (61% contre 42% de oui). Verts et citadins en pointe
Le soutien  l'initiative pour une eau potable propre a diminu de six points de pourcentage par rapport au premier sondage. L'a",NEGATIVE,0.9417965412139893
26,LT_06.05.2021.txt,"Les ngociations sannoncent aussi pres avec les pilotes. Les mesures prises pour baisser les missions de CO2 risquent aussi davoir un impact ngatif sur la demande, remarque lexpert Andreas Wittmer. Selon la socit, les dparts naturels ne suffiront pas pour atteindre cet objectif. Interpele  ce sujet, la direction de Swiss na pas ferm la porte, signalant que lun de ses quatre axes de dveloppement tait justement ddi aux nouveaux modes de travail. Pour sadapter  cette nouvelle donne, Swiss prvoit  terme de suppr",NEGATIVE,0.9647495150566101
27,TDG_22.05.2021.txt,"Mais elle na pas dmrit non plus. Les organisateurs estiment avoir t plus de 2500. Car ces questions sont longtemps restes marginales chez nous. Ils doivent faire de mme pour le climat. On peut toutefois stonner de voir des syndicats, tenants du productivisme, saccorder avec les adeptes de la dcroissance.",NEGATIVE,0.9547707438468933
28,LT_17.05.2021_Art_1.txt,"Cela en vaut-il la peine? Mais nest-il pas lgitime quelles dfendent leur modle conomique et leurs emplois? Il ira aux communes pour crer des chauffages  distance et aux rgions de montagne pour raliser des ouvrages de protection contre les crues. Les habitants de ces rgions sont davantage tributaires de la voiture, cest vrai. Ce quil faut savoir, cest que la sortie du charbon, du ptrole et des nergies fossiles est inluctable.",NEGATIVE,0.9702483415603638
29,TDG_12.05.2021_Art_1.txt,"Les milieux modestes seront bien videmment les premires victimes, punis pour ne pas avoir les moyens de rpondre aux aspirations premptoires de quelquesuns. Le monde politique smeut et rclame que le Conseil dtat veille  maintenir lactivit aroportuaire. Tribune de Genve, 12.05.2021
Opinions - Courrier
Linvite
Une punition collective qui pserait trs lourd
Cline Amaudruz Conseillre nationale UDC 
Il y a une semaine, nous apprenions que la compagnie arienne Swiss procdait  une vague de licenciements massive, ven",NEGATIVE,0.9798411130905151
30,LT_26.05.2021.txt,"Pour Christophe Reymond, il nest quune usine  gaz  subventions, une cagnotte climatique, une bote noire. Cela reprsente environ 5 millions par an. Mais les recettes seront plus basses si les taxes incitatives dploient leurs effets comportementaux. et lisolation thermique. Mais attention: le montant disponible exact dpendra du comportement de la population et des entreprises, puisque la majeure partie de ces ressources provient de taxes incitatives.",NEGATIVE,0.9619027972221375
31,LT_22.04.2021.txt,"Il est essentiel que cette votation passe. La Suisse a ratifi l'Accord de Paris, elle faisait partie des pays qui voulaient cet objectif. Lun des problmes de la loi CO2 est quelle inclut des compensations dmissions  ltranger. Le 22avril, elle et de nombreuses personnalits du monde scientifique ont fait paratre une dclaration pour appeler  voter oui  la rvision de la loi CO2, en raison de lurgence climatique. La loi CO2 pose un cadre qui permet de commencer enfin  diminuer nos missions.",NEGATIVE,0.9716153144836426
32,TDG_09.04.2021.txt,"Ce jeudi, les sections jeunes des principaux partis du pays lanaient leur campagne pour un oui  la loi sur le CO2 soumise au vote le 13 juin. Les Jeunes PLR ont souvent des positions plus libertaires que le parti. On tente dimposer de nouveaux comportements par le biais dinterdictions et dexigences paternalistes, dnonaient les Jeunes PLR dans un communiqu. Ce qui aurait t un dsaveu cinglant pour la prsidence. Des manuvres ont en effet t menes en coulisse pour arracher la libert de vote, alors que le non aur",NEGATIVE,0.9684258103370667
33,TDG_01.06.2021.txt,"Les compagnies ariennes sont les entreprises qui viennent en premier  lesprit de tout le monde, mais les aroports eux-mmes sont largement touchs, de mme que toutes les entreprises qui sont prsentes sur les sites aroportuaires ou qui dpendent indirectement du monde de laviation. Vert tendre ou Vert de gris? Dsirons-nous continuer de profiter de ce magnifique et trs prcieux monde de la paysannerie, cultivateurs, leveurs, etc. Bien sr que chacun a son Vert  soi. Alors vers de terre blancs ou verres de blanc qu",NEGATIVE,0.9730498194694519
34,TDG_16.04.2021.txt,"Il lassure: le petit groupe navait ni banderole, ni mgaphone et na procd  aucune obstruction aux dplacements. Le militant proclimat comparaissait devant le Tribunal de police aprs avoir contest deux contraventions infliges par ordonnances pnales. Je suis venue pour Olivier car je trouve ces accusations ridicules, explique Martine. Mais avant de se rendre devant la juge, il a tenu  sexprimer devant la trentaine de militants venus en soutien. Sourires dans la salle.",NEGATIVE,0.9874148964881897
35,TDG_26.05.2021_Art_1.txt,"Ce nest pas grce aux Verts si lindustrie automobile a russi  rduire la consommation dessence par vhicule. Cette installation va mettre quarante ans  tre amortie. Non, mais elle est centre sur la punition. Mais le produit de la taxe revient  celui qui agit favorablement  lgard du climat ou profite  linnovation via le fonds pour le climat. Cette loi mise donc sur largent et le pouvoir quil procure.",NEGATIVE,0.9902837872505188
36,LT_12.05.2021_Art_2.txt,"Prenons une famille de quatre personnes, possdant une petite voiture essence, avec laquelle elle parcourt 5000 kilomtres par anne. Nous parlons donc ici dune famille aise et polluante. Cela signifie que, au-del du caractre incitatif, il y aura, mathmatiquement, une redistribution vers les plus faibles revenus si les habitudes ne changent pas. Malgr ce que certains peuvent penser, cette famille recevra plus dargent quelle nen dpensera en taxes. Ce mcanisme de reversement est un des points essentiels de ce te",NEGATIVE,0.9893786311149597
37,LT_08.06.2021.txt,"Des deux cts, dplore le conseiller national PLR fribourgeois Jacques Bourgeois, qui appelle  garder la tte froide. La Neuchteloise sinquite des consquences de ces crispations en particulier sur le rsultat de la loi sur le CO2, qui malgr un large soutien politique voit le oui sroder dans les sondages. Clairement. Consquences pour la loi sur le CO2? Les dernires semaines ont t prouvantes.",NEGATIVE,0.969343900680542
38,LT_30.05.2021_Art_1.txt,"Similitudes avec la Lex Weber et la LAT
Le dmocrate-chrtien a limpression que les rgions priphriques servent de bouc missaireaux partisans de la loi. Anniviers dtient, depuis 2004, une participation de 7,7% dans les forces motrices de la Gougra, ce qui reprsente une production de 45millions de kilowattheures par anne. Elle lestime  75francs par anne. Lhiver, ils arpentent les domaines skiables de la valle. De quoi dcourager plus dun habitant de les utiliser.",NEGATIVE,0.9882906675338745
39,TDG_21.04.2021_Art_3.txt,"Cest prcisment lobjectif que poursuit la nouvelle loi sur le CO2. La loi sur le CO2 est base sur le principe du pollueur-payeur afin dinciter le citoyen  changer certains de ses comportements. Conscient de ses responsabilits, notre pays a sign lAccord de Paris sur le climat et sest engag  rduire ses missions de gaz  effet de serre (CO2) de moiti dici  2030, par rapport  son niveau de 1990. Tribune de Genve, 21.04.2021
Opinions 
La loi quil faut pour agir en faveur du climat
Alexandre de Senarclens Dput PLR ",NEGATIVE,0.9694271087646484
40,LT_05.06.2021_Art_2.txt,"Le peuple est de plus en plus souvent appel  trancher du mme dbat: interdiction de se dissimuler le visage, identification lectronique, entreprises responsables, etc. En ralit les cinq objets soumis le 13 juin au vote populaire, les deux initiatives phytosanitaires, la loi Covid-19, la loi sur le CO2 et la loi contre le terrorisme, sont rvlateurs de deux visions irrconciliables des droits individuels et des contraintes collectives ncessaires  la prservation de notre environnement et  la scurit physique ou s",NEGATIVE,0.9622020125389099
41,LT_20.04.2021.txt,"Juche  1000 mtres daltitude, cette localit proche du col du Grimsel est expose  des risques accrus de laves torrentielles et dinondation que par le pass. Pour Christophe Reymond, directeur du Centre patronal, ce fonds nest rien dautre quune usine  gaz  subventions, une cagnotte climatique, une bote noire. La nouvelle loi sur le CO2 rendrait le carburant, le mazout et le gaz plus chers, ce qui aurait un impact sur lensemble de la chane de valeur, avertit le prsident de GastroSuisse, Casimir Platzer, qui a re",NEGATIVE,0.9621631503105164
42,LT_24.05.2021.txt,"OPINION. Pour respecter les objectifs du canton, une rcente tude de lONG No21 a calcul que le nombre de passagers de laroport de Genve devrait passer de 18millions  3millions par anne  lhorizon 2030. Une autre dclinaison de la tragdie du bien commun: faire payer les dgts  lenvironnement par les autres. Il peut dans ce contexte se dcliner de la manire suivante: pourquoi ferais-je un effort pour amliorer la plante si mon voisin nen fait pas? Cest maintenant quil faut rflchir et non pas en 2030.",NEGATIVE,0.9662839770317078
43,LT_30.05.2021_Art_2.txt,"Pour le prsident des importateurs, celle-ci est punitive et est surtout destine  rcolter de largent qui ne profitera pas  ceux qui doivent utiliser la voiture 
Bernard Wuthrich 
Les milieux de lautomobile et du ptrole combattent la rvision de la loi sur le CO2. Dans un contexte de crise, ce nest pas raisonnable de taxer davantage les bas revenus et les petites entreprises. Mais je pense que les moyennes par personne ne refltent de toute manire pas la ralit pour la population: la loi cotera certainement beau",NEGATIVE,0.9624711871147156
44,TDG_03.05.2021.txt,"ATS Une riche famille de quatre personnes qui prend lavion chaque anne, vit dans une grande villa mal isole et possde deux voitures chres devra supporter des cots supplmentaires de 2200 francs, selon ltude. Tribune de Genve, 03.05.2021
La loi CO2 cotera surtout aux familles les plus riches
Climat Les classes populaires seront peu touches et la taxe sur le CO2 est sociale, selon une tude. Ltude conclut que la taxe sur le CO2 serait donc sociale et relve que les prlvements sur le fioul domestique sont beaucou",NEGATIVE,0.9736714363098145
